,frame,car,x1,y1,w,h,6,7,8,9,x_c,y_c,speed
6231,637,25,385.5282797738889,307.1561779996039,77.57419803498018,64.25441952848621,0.6112789511680603,-1,-1,-1,424,339,0.0
6232,637,26,265.0543645813422,315.071924156678,76.81194566371734,73.6421807348386,0.6869063973426819,-1,-1,-1,303,351,0.0
6233,637,55,258.1944842665465,239.98659914503548,65.79039725545557,65.9906722227835,0.6904383301734924,-1,-1,-1,291,272,0.0
6234,637,54,345.1607514069826,234.52481035739964,72.33513710568867,53.62841512503943,0.597915530204773,-1,-1,-1,381,261,15.60732699181088
6235,637,71,380.9398084068158,186.97656532092387,53.95685050487912,41.43211054249531,0.5192164182662964,-1,-1,-1,407,207,32.293018793200076
6236,637,80,239.79821756020985,160.08310516024648,43.33484695939416,36.2341834671688,0.5630647540092468,-1,-1,-1,261,178,19.367242223722208
6237,637,73,721.8260686732846,166.6775161890103,67.00215060086909,38.0162534767325,0.5536190867424011,-1,-1,-1,755,185,32.53451663650703
6238,637,28,455.44684550182905,104.34394171569598,60.50466736779829,50.40292630584165,0.4494810998439789,-1,-1,-1,485,129,53.65017936536027
6239,638,1,296.8340501755356,450.1436681752841,104.46395559418616,108.31690489558542,0.7253100275993347,-1,-1,-1,349,504,0.0
6240,638,2,297.4892146975752,376.3941130487179,93.29573153264673,85.93425650725608,0.7528303861618042,-1,-1,-1,344,419,0.0
6241,638,3,719.2484622632838,198.811495828185,93.00232160888338,41.99502164940247,0.62345951795578,-1,-1,-1,765,219,0.0
6242,638,5,442.4204035208552,421.8602277620778,135.85922577819966,127.70466848726728,0.7328805923461914,-1,-1,-1,510,485,0.0
6243,638,6,397.3518688020509,343.4748024835929,102.25843283762752,94.31515955160214,0.7031500935554504,-1,-1,-1,448,390,0.0
6244,638,25,385.6360442979556,307.2455873592593,77.27232249837185,64.04295113718177,0.6177619695663452,-1,-1,-1,424,339,0.0
6245,638,26,266.33729916345584,315.2052190783454,76.63267870547801,73.45309627059578,0.7027958035469055,-1,-1,-1,304,351,0.0
6246,638,55,258.298313571266,240.41841465102567,65.29817417515405,65.55614402301775,0.6385005116462708,-1,-1,-1,290,273,0.0
6247,638,54,344.5582932477154,234.84302683132964,73.56511054657345,54.82499663870188,0.5972830057144165,-1,-1,-1,381,262,12.418724438714573
6248,638,71,382.0646662577313,188.1954902049572,54.6610662388609,42.08356061931989,0.4929203987121582,-1,-1,-1,409,209,29.91049578786196
6249,638,80,240.55239573648657,160.20082633071434,43.29572048768807,36.29807434691041,0.5387309193611145,-1,-1,-1,262,178,22.57308418809498
6250,638,73,722.8609122578137,166.8221197585361,68.04113007408145,38.42166969397556,0.5836312174797058,-1,-1,-1,756,186,37.74918036340668
6251,638,88,1196.1981034696184,269.7431274414062,85.69800692795081,51.77135620117188,0.4420682787895202,-1,-1,-1,1239,295,27.85041653285326
6252,639,1,296.7847580809313,450.0969523018744,104.47826202996016,108.40332364858614,0.7197462916374207,-1,-1,-1,349,504,0.0
6253,639,2,297.6244752338553,376.4877199992079,93.0737468211218,85.73739204767439,0.7487033605575562,-1,-1,-1,344,419,0.0
6254,639,3,719.1829094945336,198.8578629622575,92.88682808938134,41.9819197820211,0.6253162622451782,-1,-1,-1,765,219,0.0
6255,639,5,442.191914762401,421.76425115295615,135.79368064190456,127.80706919294846,0.7225992679595947,-1,-1,-1,510,485,0.0
6256,639,6,397.4512274975092,343.5422612117107,102.0486691774295,94.11996209627476,0.6914712190628052,-1,-1,-1,448,390,0.0
6257,639,25,385.4783566550277,307.1404299039085,77.54429566409337,64.40315452230266,0.6228606104850769,-1,-1,-1,424,339,0.0
6258,639,26,264.8914202966041,315.15820510632926,76.73746044965819,73.54251881151413,0.6871691942214966,-1,-1,-1,303,351,0.0
6259,639,55,258.3429827246507,240.48899533157189,65.01674671249843,65.388840679089,0.6406316757202148,-1,-1,-1,290,273,2.311406276233524
6260,639,54,344.58903239118183,235.1350955134313,73.49679524849799,54.978276696392506,0.6292951703071594,-1,-1,-1,381,262,11.667037527362769
6261,639,71,383.0855167258356,189.37477212485808,53.93315320793848,41.52017479250388,0.5562052726745605,-1,-1,-1,410,210,30.1096134491234
6262,639,80,238.9954935208372,160.02857683059298,43.38374975131319,36.65016164202588,0.5116536021232605,-1,-1,-1,260,178,24.05692555577228
6263,639,73,726.2723427865384,167.2288988739222,67.4025638495263,37.967531431008965,0.6024733185768127,-1,-1,-1,759,186,33.20555087901492
6264,639,88,1191.9162981856869,268.2441707631792,89.4083560292477,54.00638981649431,0.4571859538555145,-1,-1,-1,1236,295,0.0
6265,640,1,296.99434115563975,450.3484265970453,103.95841131609085,107.88086495227522,0.7320210933685303,-1,-1,-1,348,504,0.0
6266,640,2,297.9021927678203,376.6576942592315,92.68347766872516,85.37620337222229,0.7612622380256653,-1,-1,-1,344,419,0.0
6267,640,3,719.0629608555436,198.91893477793408,92.77802287537988,41.97079820939524,0.6482296586036682,-1,-1,-1,765,219,0.0
6268,640,5,442.6463035784412,422.2070372791235,134.76712054283806,126.9088073292354,0.7131717205047607,-1,-1,-1,510,485,0.0
6269,640,6,397.8217955158938,343.8571059328254,101.17749428879608,93.33832285086989,0.7195268869400024,-1,-1,-1,448,390,0.0
6270,640,25,385.622779702876,307.1851695271152,77.36849817994303,64.53004504832829,0.6544180512428284,-1,-1,-1,424,339,0.0
6271,640,26,266.1252821123854,315.22757539126314,76.86461790252557,73.61936187806403,0.7011731266975403,-1,-1,-1,304,352,0.0
6272,640,55,258.5214401255537,240.8016907595988,64.671633034827,65.19212057343756,0.6241601705551147,-1,-1,-1,290,273,3.9293906695969905
6273,640,54,343.78385563513353,234.9911543984298,75.0874716303174,56.45866734793406,0.6340036988258362,-1,-1,-1,381,263,9.647261144969548
6274,640,71,384.33470881138766,190.69090737218025,52.476527753965584,40.340730149587536,0.5900813937187195,-1,-1,-1,410,210,32.485500515910864
6275,640,80,240.43781729100232,160.45924996035734,42.99833154086238,36.45335024349199,0.4821578860282898,-1,-1,-1,261,178,29.133971447709243
6276,640,73,727.8136889659901,167.41029061755543,67.3482291066489,37.94566933423767,0.6669768691062927,-1,-1,-1,761,186,30.066906068271514
6277,640,88,1188.553455920244,266.55624966481673,93.84192101785094,56.724245180939214,0.5105350017547607,-1,-1,-1,1235,294,0.0
6278,641,1,297.15719970797386,450.54308626524767,103.64151859912714,107.5662216119654,0.7288826107978821,-1,-1,-1,348,504,0.0
6279,641,2,298.07610086264515,376.721382955624,92.38625091020376,85.09852581580708,0.767144501209259,-1,-1,-1,344,419,0.0
6280,641,3,719.2115696476437,199.05046074334984,92.0586635236104,41.6663024580747,0.6420410871505737,-1,-1,-1,765,219,0.0
6281,641,5,442.7023839714832,422.27402978534496,134.61541954835172,126.79313238519704,0.7072237133979797,-1,-1,-1,510,485,0.0
6282,641,6,397.6950011174199,343.6982742245007,101.352734145857,93.49568968511964,0.7265770435333252,-1,-1,-1,448,390,0.0
6283,641,25,385.6765006548131,307.21360216250827,77.27435336299604,64.62526431676667,0.6725716590881348,-1,-1,-1,424,339,0.0
6284,641,26,266.58970420325375,315.29627126481085,76.92986857465394,73.61986802386447,0.7052274942398071,-1,-1,-1,305,352,0.0
6285,641,55,258.3197958079587,240.69478855974023,65.00786037708075,65.68310455709216,0.6046877503395081,-1,-1,-1,290,273,6.267045605995864
6286,641,54,344.01346145758885,235.0560638165936,74.65252421565245,56.41139754222698,0.6543371677398682,-1,-1,-1,381,263,8.233417677294293
6287,641,71,384.6636297335532,191.27430034228956,52.929365320973766,40.75197684765143,0.6045825481414795,-1,-1,-1,411,211,34.035480903005826
6288,641,80,240.69166746178723,161.84719210731686,43.549784823691525,36.98117507830349,0.4538350403308868,-1,-1,-1,262,180,26.66382802083905
6289,641,73,730.3320233078944,167.55560928569196,67.94410874656984,38.16800991882866,0.6795569062232971,-1,-1,-1,764,186,27.93352331846733
6290,642,1,297.0837203610711,450.4149685870052,103.77352532182746,107.73485483004433,0.7308473587036133,-1,-1,-1,348,504,0.0
6291,642,2,297.98490923711785,376.6145961100968,92.52020457035134,85.23914280273665,0.7645605206489563,-1,-1,-1,344,419,0.0
6292,642,3,719.0462183862371,198.9343075322518,92.20189578349256,41.799743943677214,0.6449632048606873,-1,-1,-1,765,219,0.0
6293,642,5,442.5956930722023,422.1363002902659,134.87576314572922,127.06797295157126,0.7018678784370422,-1,-1,-1,510,485,0.0
6294,642,6,397.5498448946735,343.5913469649677,101.659607357643,93.80029028870877,0.7306745052337646,-1,-1,-1,448,390,0.0
6295,642,25,385.6185877219176,307.04031159298603,77.37078914893216,64.95881083391582,0.6764559745788574,-1,-1,-1,424,339,0.0
6296,642,26,266.7462767191828,315.3105311683063,76.97556429419299,73.60952200874826,0.7091342210769653,-1,-1,-1,305,352,0.0
6297,642,55,258.08682352271984,240.3778233643747,65.60025880545217,66.48425192121462,0.6122451424598694,-1,-1,-1,290,273,7.903404061475075
6298,642,54,344.4801443206844,235.59208724472597,73.59122926518442,55.83983842945729,0.6820385456085205,-1,-1,-1,381,263,7.243727249921615
6299,642,71,384.9221521408591,191.58040838389937,53.36785573358137,41.20114784391235,0.4994509816169739,-1,-1,-1,411,212,36.86639892376652
6300,642,80,240.78214663719652,162.42342172338644,43.888468934840255,37.24443808171514,0.5009908676147461,-1,-1,-1,262,181,21.595773068373262
6301,642,73,731.0756228960577,167.43495976630808,69.04136055197198,38.718571529588246,0.6718061566352844,-1,-1,-1,765,186,26.461601379680836
6302,642,88,1187.9873280361298,266.4082782286618,94.04788906676744,56.94168177305472,0.5105350017547607,-1,-1,-1,1235,294,0.0
6303,643,1,297.06927641125293,450.3800686341147,103.80502084908112,107.78555649659263,0.7306612730026245,-1,-1,-1,348,504,0.0
6304,643,2,297.95550478111903,376.5758626371368,92.56263674663764,85.28342873108885,0.7658970952033997,-1,-1,-1,344,419,0.0
6305,643,3,718.7804590671306,198.7517936987733,92.62224947954871,42.06534776960372,0.6498416662216187,-1,-1,-1,765,219,0.0
6306,643,5,442.5631242518152,422.0801917261605,134.95881071601485,127.1724910595976,0.703063428401947,-1,-1,-1,510,485,0.0
6307,643,6,397.4923578308564,343.5440374479,101.78319814324227,93.93081091204478,0.7311354875564575,-1,-1,-1,448,390,0.0
6308,643,25,385.698783155736,306.9675939076993,77.25147571809681,65.08925233305317,0.6798796653747559,-1,-1,-1,424,339,0.0
6309,643,26,266.7879726093687,315.33221241860105,77.02540634470262,73.60682393031546,0.7145785689353943,-1,-1,-1,305,352,0.0
6310,643,55,258.04488891902724,240.24414376170188,65.73247165308564,66.80021309543407,0.6139444708824158,-1,-1,-1,290,273,9.048854980310523
6311,643,54,344.7437650411497,235.78237712971227,73.00323540663182,55.60693076030173,0.6826895475387573,-1,-1,-1,381,263,9.302224189779938
6312,643,71,384.94463788202046,191.60760584243923,53.62441659249919,41.5168373395728,0.4903090894222259,-1,-1,-1,411,212,40.71243092513208
6313,643,80,240.8096501468599,162.64146524676053,44.00259724451245,37.3180729535333,0.5023291110992432,-1,-1,-1,262,181,21.68295457464239
6314,643,73,731.1823330742725,167.30396083171868,69.7082339747252,39.03040591584037,0.662406861782074,-1,-1,-1,766,186,28.34976682964841
6315,643,90,421.3083198782729,117.79772644042968,53.1427230364229,34.241033935546874,0.4511261582374573,-1,-1,-1,447,134,0.0
6316,643,88,1188.044358311244,266.53390680406216,93.72799710602354,56.84744319294868,0.4631873369216919,-1,-1,-1,1234,294,0.0
6317,644,1,296.9308646873329,450.110715611929,104.32939297770594,108.24766261533328,0.7055748701095581,-1,-1,-1,349,504,0.0
6318,644,2,298.0528830101581,376.5719667914488,92.4786974375796,85.20160568374685,0.7536334991455078,-1,-1,-1,344,419,0.0
6319,644,3,719.2865196797501,199.0953856437154,91.70027570675802,41.73220147254117,0.634289026260376,-1,-1,-1,765,219,0.0
6320,644,5,442.5652525746733,422.213523605493,134.9372487279549,127.00955760936164,0.7073377966880798,-1,-1,-1,510,485,0.0
6321,644,6,397.25335323180406,343.1622766112501,102.37336741517476,94.5294865738218,0.7268838882446289,-1,-1,-1,448,390,0.0
6322,644,25,386.35377242105193,307.2132720055751,76.01989253449655,64.11663574905344,0.6484445333480835,-1,-1,-1,424,339,0.0
6323,644,26,266.64223920191114,315.03167451451225,77.47693907906152,74.15649028392684,0.7138357162475586,-1,-1,-1,305,352,0.0
6324,644,55,258.06038784206123,241.5508005615763,66.11139268524477,67.26074867283616,0.6597557067871094,-1,-1,-1,291,275,7.68293949437577
6325,644,54,345.36363149802503,236.5585339923588,72.37346248818992,55.15158174207126,0.6679577231407166,-1,-1,-1,381,264,6.761270126881979
6326,644,71,386.80738162181706,193.24699035085504,54.99463580851768,42.78645465592991,0.6201139688491821,-1,-1,-1,414,214,41.30779698360557
6327,644,80,240.8426731743156,163.37653407725975,43.66641079360636,36.93128744812553,0.5184923410415649,-1,-1,-1,262,181,24.95763615768594
6328,644,73,735.1328546648787,168.08872178406395,68.74713277329595,38.14658831734994,0.6795530319213867,-1,-1,-1,769,187,32.558458615323325
6329,644,90,421.2693827639927,117.57608763313942,53.0909164350511,34.193328941769444,0.4139703810214996,-1,-1,-1,447,134,0.0
6330,645,1,296.2014653692967,449.42411813207656,105.84156127671632,109.86857362257396,0.7124807834625244,-1,-1,-1,349,504,0.0
6331,645,2,298.05597018377904,376.4183933770726,92.61095431207232,85.3110894225495,0.7322500348091125,-1,-1,-1,344,419,0.0
6332,645,3,719.1190937766986,198.92790901202392,92.15650602436725,42.00607900185212,0.638813316822052,-1,-1,-1,765,219,0.0
6333,645,5,442.3285438429099,422.01145072823965,135.6009328452414,127.5212331566202,0.7301436066627502,-1,-1,-1,510,485,0.0
6334,645,6,396.8840104411419,342.96269906989903,102.89591602134884,95.14060585092815,0.7521428465843201,-1,-1,-1,448,390,0.0
6335,645,25,386.4273958386909,307.0104527689404,76.0420048616303,64.09102341005186,0.6601090431213379,-1,-1,-1,424,339,0.0
6336,645,26,264.9247634508053,315.1825120506853,77.08825800255481,73.80398723475952,0.7125115394592285,-1,-1,-1,303,352,0.0
6337,645,55,258.03965008698043,241.9338495950488,66.54162068894767,67.75702642229383,0.6775243878364563,-1,-1,-1,291,275,6.726798654221442
6338,645,54,345.58311553726685,236.61851151759657,72.53668174996123,55.31966223932703,0.6616718173027039,-1,-1,-1,381,264,4.982602282853408
6339,645,71,388.0283029921571,194.2683594712947,54.87907174444329,42.93637728355627,0.5577383041381836,-1,-1,-1,415,215,38.935267245254536
6340,645,80,238.8906014758444,163.51912250469894,43.88572368182821,37.203657750205736,0.5626776814460754,-1,-1,-1,260,182,26.374120516830132
6341,645,73,736.9996027778551,168.53434393265647,68.53990938683182,37.74072539498133,0.592219352722168,-1,-1,-1,771,187,35.591760567463744
6342,645,28,454.1389009763809,100.18706197828936,62.19013843508971,52.40774039480493,0.4494810998439789,-1,-1,-1,485,126,43.15503270122602
6343,645,88,1188.3569770534923,264.2185415273406,93.3827660440817,56.61645593198353,0.4631873369216919,-1,-1,-1,1235,292,0.0
6344,646,1,295.9174970058364,449.1128191176351,106.4809178356112,110.55400357960396,0.7288309335708618,-1,-1,-1,349,504,0.0
6345,646,2,297.8910319075974,376.22237855130265,93.00737222602888,85.70969115502955,0.720034658908844,-1,-1,-1,344,419,0.0
6346,646,3,718.9767556649455,198.7751192773192,92.31859121845714,42.11618398807287,0.6293426156044006,-1,-1,-1,765,219,0.0
6347,646,5,444.1722397721427,421.6930520401845,136.52970386249757,128.29630549252266,0.7413597106933594,-1,-1,-1,512,485,0.0
6348,646,6,396.9312516444205,342.8998102355697,102.90616721206784,95.3073128164634,0.7395774126052856,-1,-1,-1,448,390,0.0
6349,646,25,386.59971187519767,307.0152203662595,75.89012271540476,63.92400775124568,0.6591004729270935,-1,-1,-1,424,338,0.0
6350,646,26,265.9517655234226,314.95478806924115,77.41484849099554,74.15456020176897,0.7053980827331543,-1,-1,-1,304,352,0.0
6351,646,55,258.06981474767827,242.0722033733855,66.6663253235997,67.95837844910169,0.6844429969787598,-1,-1,-1,291,276,5.906084420450798
6352,646,54,346.07273860536463,236.92428363690425,71.79906877446483,54.80820944346242,0.6371873021125793,-1,-1,-1,381,264,3.7375347920334083
6353,646,71,388.30708582483936,194.41158023701144,55.5292773139492,43.825541511681,0.6548891663551331,-1,-1,-1,416,216,37.17923722475745
6354,646,80,240.05551714908543,163.8684288514718,43.73794183314983,37.1395256751792,0.5824326872825623,-1,-1,-1,261,182,30.514341432550303
6355,646,73,739.2025230947438,168.44783831053317,69.77664892448676,38.24520589188302,0.5529035329818726,-1,-1,-1,774,187,34.81026054768309
6356,646,28,453.651209322809,98.81070220578584,63.23881537827027,54.17889544571052,0.4602576494216919,-1,-1,-1,485,125,33.74987510095177
6357,647,1,296.1870506619034,449.5094513772567,105.96774378582428,109.96713502419068,0.7209604978561401,-1,-1,-1,349,504,0.0
6358,647,2,297.79490158413466,376.0672833428217,93.20759192749014,85.93382312834787,0.7507765889167786,-1,-1,-1,344,419,0.0
6359,647,3,718.229595182483,198.32501263532504,93.65575518170616,42.8345501789917,0.6621132493019104,-1,-1,-1,765,219,0.0
6360,647,5,445.1422670023092,421.8553757046523,136.41907692519743,128.17408153011942,0.710639238357544,-1,-1,-1,513,485,0.0
6361,647,6,397.20814165980784,343.0526653752814,102.40549017911222,94.84101360150056,0.7398000359535217,-1,-1,-1,448,390,0.0
6362,647,25,387.3880454621085,307.54636407653635,74.89871386323287,63.038585883484366,0.6485368609428406,-1,-1,-1,424,339,0.0
6363,647,26,266.22495722861964,314.6494916684271,77.7467988419634,74.5758230540761,0.7023547291755676,-1,-1,-1,305,351,0.0
6364,647,55,258.2266231000557,242.58624566232663,66.39841939363937,67.70487765914363,0.6896885633468628,-1,-1,-1,291,276,5.3315844568113455
6365,647,54,347.2875526615596,237.8520194401169,69.34012679475929,52.77096583927018,0.6024937033653259,-1,-1,-1,381,264,3.116048653262606
6366,647,71,391.028398542166,196.8588447203499,55.09745748846884,43.54906178238892,0.5186732411384583,-1,-1,-1,418,218,31.60939762945323
6367,647,80,240.22904095238405,164.21117270478942,44.07633967243519,37.51814873475504,0.5200267434120178,-1,-1,-1,262,182,33.79001706586151
6368,647,73,741.4608956217014,168.96232201608134,68.72679774204232,37.44878603827186,0.5658005475997925,-1,-1,-1,775,187,35.8106228207582
6369,647,92,1098.5122477814205,236.78043212890623,73.31356596059629,43.00618286132813,0.5791851282119751,-1,-1,-1,1135,258,0.0
6370,647,59,1084.127358591344,117.38294025030702,74.58249839383677,33.629881008177364,0.4151173233985901,-1,-1,-1,1121,134,181.9820835551434
6371,647,66,351.5742498321622,266.8093785936591,68.45166120383755,45.89569928889002,0.4082410931587219,-1,-1,-1,385,289,7.958727005956163
6372,648,1,294.8985428783181,450.7506438226122,108.5775307409397,113.11474018585506,0.7302637100219727,-1,-1,-1,349,507,0.0
6373,648,2,297.5084227963295,375.8834167465058,93.50770861586044,86.25548629308437,0.7457681894302368,-1,-1,-1,344,419,0.0
6374,648,3,717.9945089841775,198.1249046512,94.0977744845314,43.11527745733893,0.6640888452529907,-1,-1,-1,765,219,0.0
6375,648,5,445.5456365487188,421.913204553184,136.33155057276548,128.12779715271355,0.7024344205856323,-1,-1,-1,513,485,0.0
6376,648,6,397.3582422330237,343.1940066928379,101.99851878459243,94.52964557087326,0.7498470544815063,-1,-1,-1,448,390,0.0
6377,648,25,387.4875130332792,307.70360274275987,74.83715725924581,62.9371048787561,0.6527549028396606,-1,-1,-1,424,339,0.0
6378,648,26,264.7901049464551,314.85057907121217,77.28901602109808,74.1698878030845,0.7044048309326172,-1,-1,-1,303,351,0.0
6379,648,55,258.322368711068,243.1171981548177,65.81539140153988,67.11720302844905,0.6802976131439209,-1,-1,-1,291,276,4.92943448226373
6380,648,54,345.6615994057659,238.17154216567477,73.04580931051308,55.84272924215523,0.5709827542304993,-1,-1,-1,382,266,6.771603747792846
6381,648,71,392.3583713212576,197.85601654053636,55.462298300632895,43.90429230168377,0.5799393653869629,-1,-1,-1,420,219,30.261253947358128
6382,648,80,238.47602649755973,164.31803229913172,44.27378551792166,37.78614379606951,0.5258374214172363,-1,-1,-1,260,183,35.19145237061189
6383,648,73,744.121640932695,169.0747606776369,69.68502913499859,37.60815792341215,0.5719218850135803,-1,-1,-1,778,187,33.270716340764906
6384,648,92,1098.4579053454622,236.87187101822897,72.56696236838309,42.5558151346717,0.5538212060928345,-1,-1,-1,1134,258,0.0
6385,648,93,306.781879829746,144.39748840332032,45.34134287957041,37.55384826660156,0.4703432619571686,-1,-1,-1,329,163,42.07327456935218
6386,648,59,1083.9262865608564,117.34980559225428,74.8346073469459,33.783084554565626,0.402925431728363,-1,-1,-1,1121,134,200.9116767548168
6387,648,66,351.4381832649236,267.00000799481177,68.99221472256252,46.23810211808943,0.4671996533870697,-1,-1,-1,385,290,5.781322976974761
6388,649,1,295.7589864330193,450.13989280358936,106.36509544618008,110.68156526322068,0.7507430911064148,-1,-1,-1,348,505,0.0
6389,649,2,297.8801806398743,376.21752659847385,92.96244148165609,85.85854156198876,0.7376407384872437,-1,-1,-1,344,419,0.0
6390,649,3,717.6608452371433,198.14649496221156,94.49108814960664,43.20543824243336,0.6248283386230469,-1,-1,-1,764,219,0.0
6391,649,5,444.73542995820856,423.3200324724651,138.197957844513,130.3607942849288,0.6967987418174744,-1,-1,-1,513,488,0.0
6392,649,6,398.1455673269521,344.08157318793667,99.97657075439172,92.62779349696046,0.7267796993255615,-1,-1,-1,448,390,0.0
6393,649,25,386.9943869980781,308.0566214924894,74.28434391287043,62.035650013244855,0.6099625825881958,-1,-1,-1,424,339,0.0
6394,649,26,263.8697519223656,314.8902467694573,77.62195481181764,74.56380377936638,0.7672107815742493,-1,-1,-1,302,352,0.0
6395,649,55,258.53078584804894,243.7244260258281,64.91686822100831,66.08483387435709,0.6980924010276794,-1,-1,-1,290,276,4.526189108050316
6396,649,54,348.0608643025388,238.56522878377456,68.4806403726871,51.77060414495159,0.6658837199211121,-1,-1,-1,382,264,6.615432268946469
6397,649,71,393.1686445217608,197.9673893479633,55.94512203883024,44.39597700100835,0.6198141574859619,-1,-1,-1,421,220,29.513927371774717
6398,649,80,238.0060756762724,166.21925044674936,43.97839010192446,37.4930677273894,0.4633255004882812,-1,-1,-1,259,184,32.965125638146866
6399,649,73,748.9585990087477,169.83431266886603,69.42053395644372,37.04142974943041,0.5991801023483276,-1,-1,-1,783,188,48.70351310104947
6400,649,93,307.7065538836722,145.93729907661012,43.16256814221946,35.78243757968318,0.4467972815036773,-1,-1,-1,329,163,46.157234266075406
6401,649,59,1083.6890298776932,117.0575222105086,74.66716876361264,33.860894816406734,0.4451302587985992,-1,-1,-1,1121,133,271.47417771478206
6402,649,66,350.98214509986406,266.7807187928311,70.17502588433067,47.01462891435121,0.5070090293884277,-1,-1,-1,386,290,4.046926083882332
6403,650,1,296.2442736433795,449.9394413385182,105.37486447983386,109.64854148447844,0.7513715624809265,-1,-1,-1,348,504,0.0
6404,650,2,297.7127376048301,376.1975910823783,93.00121903063976,86.02801101615867,0.7357710599899292,-1,-1,-1,344,419,0.0
6405,650,3,717.5838581213696,198.25400868224375,94.51111377103356,43.1045224780129,0.6300889849662781,-1,-1,-1,764,219,0.0
6406,650,5,444.39910620216494,423.6929838164784,138.97470870940828,131.3928157380837,0.6851122379302979,-1,-1,-1,513,489,0.0
6407,650,6,398.447621745363,344.4231164729464,99.42934603624424,92.07137623830988,0.7268440127372742,-1,-1,-1,448,390,0.0
6408,650,25,386.6425833401331,308.2215751254317,74.60375318007468,61.922691840659496,0.6173396706581116,-1,-1,-1,423,339,0.0
6409,650,26,263.6224988836554,314.8381117428463,77.71001279494135,74.73611047836907,0.7330122590065002,-1,-1,-1,302,352,0.0
6410,650,55,258.61017599451685,244.0098402675275,64.65590508332899,65.66505572432527,0.6908950209617615,-1,-1,-1,290,276,4.243917346100926
6411,650,54,349.03057635706256,238.9787463794058,67.27968233134605,50.30176482232691,0.6402556896209717,-1,-1,-1,382,264,5.708162893667395
6412,650,71,395.424462319306,198.95204120249383,55.55665526856373,44.065614890256775,0.6957632303237915,-1,-1,-1,423,220,31.334528754572485
6413,650,80,237.57647006009304,166.9963469828336,44.25053463660127,37.72702737774171,0.5437105894088745,-1,-1,-1,259,185,28.596077972892985
6414,650,73,751.25551578189,170.20544116318885,68.99065725925499,36.6367444729313,0.5849566459655762,-1,-1,-1,785,188,54.11959105069224
6415,650,93,307.8459561036193,146.27580535505513,43.10895051353214,35.79385597842493,0.4850984215736389,-1,-1,-1,329,164,44.74560768715769
6416,650,59,1083.868665042006,117.06024349915106,74.13225234072293,33.66283494391924,0.4368637204170227,-1,-1,-1,1120,133,312.319307620862
6417,650,66,350.3335478352167,266.20109069068286,71.35379770025494,47.91750329205582,0.493236780166626,-1,-1,-1,386,290,2.8328482587176325
6418,650,28,449.65692526815326,97.68392248090478,62.80882880541844,54.68370677201731,0.4602576494216919,-1,-1,-1,481,125,27.085041375147526
6419,651,1,296.5985015656548,450.10423891694506,104.58436867904136,108.76015304758324,0.7491868734359741,-1,-1,-1,348,504,0.0
6420,651,2,297.77596821234204,376.3317226830279,92.80683859903723,85.98769154502408,0.7186193466186523,-1,-1,-1,344,419,0.0
6421,651,3,717.3481440423345,198.18649345152429,95.02435474989912,43.30524768004016,0.6569425463676453,-1,-1,-1,764,219,0.0
6422,651,5,443.243073846598,422.71192245084137,136.34183849133976,128.9043593032116,0.6901113390922546,-1,-1,-1,511,487,0.0
6423,651,6,398.5934257073242,344.67453255358726,99.0384599281212,91.66544871049504,0.7303001284599304,-1,-1,-1,448,390,0.0
6424,651,25,386.35083786984535,308.2893992266605,74.92174544392866,61.89409764963416,0.608180046081543,-1,-1,-1,423,339,0.0
6425,651,26,263.4675722233389,314.86171812646904,77.72292001687359,74.82083323796476,0.7285194993019104,-1,-1,-1,302,352,0.0
6426,651,55,258.9519197755272,244.4941889824703,64.17364980828407,65.05089415458146,0.7099295258522034,-1,-1,-1,291,277,2.970742142270648
6427,651,54,349.4668431351827,239.2926938178069,67.015622799247,49.57774995605596,0.5372719168663025,-1,-1,-1,382,264,6.752171725902022
6428,651,71,396.3086079485425,199.27832800763608,56.02401624494009,44.415765132727145,0.6725406050682068,-1,-1,-1,424,221,32.50740902289478
6429,651,80,237.42305961491195,167.43295558132547,44.38102259421431,37.89063593510255,0.589745819568634,-1,-1,-1,259,186,22.760910117476335
6430,651,73,751.9519713384307,170.15364958305256,69.16099299201971,36.76137460566884,0.5345812439918518,-1,-1,-1,786,188,51.871773153274916
6431,651,93,308.4089932233436,146.81049770226403,42.23672745170208,35.13002960729193,0.4577157497406006,-1,-1,-1,329,164,43.221416845366804
6432,651,59,1083.6070816065685,116.74360889618104,74.75007626692417,34.03723709508275,0.4021486937999725,-1,-1,-1,1120,133,340.9108985551179
6433,651,66,350.2043376824412,266.0381473120346,71.59210200237466,48.21075937277951,0.5421214699745178,-1,-1,-1,386,290,0.0
6434,651,94,415.0749495485551,114.51011657714842,37.63527546343681,31.4,0.4288780987262726,-1,-1,-1,433,130,105.8472063877583
6435,651,28,448.2833843482858,98.5474563660465,60.52671456805583,52.85739583707856,0.4535057246685028,-1,-1,-1,478,124,22.206800235705042
6436,652,1,296.50098326452616,450.0078461427621,104.68509579187337,108.7634502805281,0.744158148765564,-1,-1,-1,348,504,0.0
6437,652,2,297.8669129744053,376.3900748107192,92.53426135080814,85.82250200486838,0.717718243598938,-1,-1,-1,344,419,0.0
6438,652,3,717.2335266905922,198.2139725621819,95.30020801072142,43.4335815123312,0.6646844148635864,-1,-1,-1,764,219,0.0
6439,652,5,442.72525701778505,422.3251343765842,135.4194833409135,127.96959513306425,0.7013710141181946,-1,-1,-1,510,486,0.0
